unique_id,unique_id_user,reference,regionname1,regionname2,lat,lon,rsl,rsl_er_max,rsl_er_min,age,age_er_max,age_er_min,primary_indicator,secondary_indicator,type_category,type,database,database2,notes
gsl_lgm_4962,aa26361,brew_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,fens,52.88,-0.17,-6.85,0.21,0.21,5588,124,249,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4963,aa24138,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.66,-0.71,-6.91,0.21,0.21,5588,124,249,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4965,hv3052,tooley_1974_1978_(as_in_shennan_et_al._2018),3,lancashire,53.9,-2.89,0.24,0.21,0.21,5593,1043,1153,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4967,suerc2998,shennan_et_al_2006_jqs_(as_in_shennan_et_al._2018),3,kintyre,55.78,-5.56,8.02,0.55,0.55,5600,53,114,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4969,be87701,waller_et_al_1999_(as_in_shennan_et_al._2018),3,kent,51.05,0.83,-6.1,0.23,0.23,5602,125,133,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4970,beta324685,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.53,0.12,-6.3,0.7,0.7,5616,39,29,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4971,srr2600,funnel_&_pearson_1989_(as_in_shennan_et_al._2018),3,norfolk,52.96,0.81,-5.98,0.55,0.55,5623,120,150,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4972,aa23828,shennan_et_al_2000_geol_soc_166_161_(as_in_shennan_et_al._2018),3,lincolnshire_marshes_,53.27,0.32,-6.09,0.21,0.21,5628,224,158,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4974,aa27615,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.48,-0.75,-6.01,0.21,0.21,5631,111,150,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4975,beta189683,hill_et_al_2007_(as_in_shennan_et_al._2018),3,bristol_channel,51.47,-2.76,-5.31,0.88,0.88,5632,83,45,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4976,aa26360,brew_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,fens,52.88,-0.17,-6.59,0.21,0.21,5634,110,151,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4977,hv17495,long_1992_pga_(as_in_shennan_et_al._2018),3,kent,51.24,1.35,-6.99,0.42,0.42,5635,274,312,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4978,igs119,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.76,-0.17,-8.69,0.22,0.22,5636,258,305,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4979,hv4344,tooley_1974_1978_(as_in_shennan_et_al._2018),3,lancashire,53.76,-3.0,-1.39,0.21,0.21,5641,254,308,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4980,q2036,alderton_1983_(as_in_shennan_et_al._2018),3,east_anglia,52.54,1.64,-5.63,0.71,0.71,5642,202,158,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4982,beta113004,allen_&_haslett_2007_(as_in_shennan_et_al._2018),3,bristol_channel,51.55,-2.83,-5.35,0.21,0.21,5652,235,176,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4983,q2199,alderton_1983_(as_in_shennan_et_al._2018),3,east_anglia,52.56,1.64,-7.41,0.21,0.21,5653,208,163,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4985,q810,devoy_1979_1982_(as_in_shennan_et_al._2018),3,thames,51.46,0.35,-8.77,0.27,0.27,5670,238,331,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4986,cams75525,gehrels_&_anderson_2014_(as_in_shennan_et_al._2018),3,sw_england_(devon),50.32,-3.61,-8.21,0.29,0.29,5675,166,78,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4987,q2663,horton_et_al_99_qra_guide_(as_in_shennan_et_al._2018),3,tees,54.67,-1.19,-2.8,0.24,0.24,5676,197,86,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4988,srr4634,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.0,0.04,-6.49,0.21,0.21,5677,165,80,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4990,q1336,devoy_1979_1982_(as_in_shennan_et_al._2018),3,thames,51.46,0.26,-6.66,0.28,0.28,5682,235,349,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4992,hv3841,tooley_1974_1978_(as_in_shennan_et_al._2018),3,cumbria,54.26,-3.19,-0.76,0.21,0.21,5691,194,97,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4993,srr4512,bedlington_1993_(as_in_shennan_et_al._2018),3,mersey,53.39,-3.14,-1.77,0.21,0.21,5691,180,90,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4996,srr5622,waller_et_al_1999_qsr_(as_in_shennan_et_al._2018),3,kent,51.04,0.83,-6.2,0.21,0.21,5700,187,102,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4997,igs64,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.76,-0.17,-7.7,1.1,1.1,5702,213,226,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4998,q2038,alderton_1983_(as_in_shennan_et_al._2018),3,east_anglia,52.54,1.64,-7.61,0.22,0.22,5703,188,107,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4999,beta324683,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.53,0.12,-6.45,0.7,0.7,5705,179,99,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5000,be79295,zong_1997_holocene_(as_in_shennan_et_al._2018),3,morecambe_bay,54.23,-3.02,-1.58,0.21,0.21,5706,185,110,sedimentary_indicator,extreme_water_level,,0,holsea,shennan18,
gsl_lgm_5001,hv2919,tooley_1974_1978_(as_in_shennan_et_al._2018),3,lancashire,53.75,-2.99,-0.87,0.21,0.21,5708,562,630,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5002,q2787,zong_&_tooley_1996_(as_in_shennan_et_al._2018),3,morecambe_bay,53.92,-3.01,-0.35,0.21,0.21,5714,177,113,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5003,aa27586,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.58,-0.1,-5.48,0.21,0.21,5719,172,115,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5004,i3429,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,sw_england_(dorset),50.63,-2.56,-4.5,0.22,0.22,5732,257,262,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5005,oxa7137,van_de_noort_&_ellis_1998_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.57,-0.5,-10.72,0.21,0.21,5734,164,132,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5006,aa25592,metcalfe_et_al_2000_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.8,-0.37,-4.25,0.21,0.21,5738,156,125,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5007,ww4d,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.71,-0.15,-8.25,0.33,0.33,5743,155,134,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5008,hv3845,tooley_1974_1978_(as_in_shennan_et_al._2018),3,lancashire,53.76,-3.02,-1.17,0.21,0.21,5748,152,137,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5009,srr3701,plater_&_shennan_1992_(as_in_shennan_et_al._2018),3,ne_england_(south),55.34,-1.6,-0.62,0.21,0.21,5748,147,97,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5010,gu5483,van_de_noort_&_ellis_1995_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.74,-0.07,-5.47,0.27,0.27,5755,149,144,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5012,hv3460,tooley_1974_1978_(as_in_shennan_et_al._2018),3,morecambe_bay,54.2,-2.82,0.42,0.21,0.21,5764,220,178,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5013,beta96320,smith_et_al_2002_trse_(as_in_shennan_et_al._2018),3,n_solway_firth,54.93,-4.45,5.16,0.21,0.21,5779,219,290,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5016,devoy6,devoy_et_al_2006_(as_in_shennan_et_al._2018),3,west_cork,51.64,-8.76,-4.37,0.3,0.3,5794,117,140,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5019,srr5486,shennan_et_al_2000_qsr_(as_in_shennan_et_al._2018),3,nw_scotland_(coigach),58.03,-5.37,0.68,1.5,1.5,5795,106,135,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5020,q2777,healy_1995_(as_in_shennan_et_al._2018),3,sw_england_(cornwall),50.13,-5.48,-8.06,0.21,0.21,5796,135,185,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5021,aa23811,shennan_et_al_2000_geol_soc_166_161_(as_in_shennan_et_al._2018),3,lincolnshire_marshes_,53.33,0.27,-6.58,0.21,0.21,5797,109,138,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5022,aa27585,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.58,-0.1,-5.12,0.21,0.21,5810,108,149,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5023,beta301964,gehrels_&_anderson_2014_(as_in_shennan_et_al._2018),3,sw_england_(devon),50.24,-3.66,-8.52,0.28,0.28,5810,92,147,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5024,be81653,jennings_et_al_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.22,-3.62,-6.46,0.7,0.7,5812,109,151,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5025,aa23440,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.71,-0.96,-7.73,0.21,0.21,5815,108,152,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5026,hv10016,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.75,-0.16,-8.78,0.21,0.21,5816,106,152,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5027,gu5477,van_de_noort_&_ellis_1995_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.74,-0.07,-5.62,0.27,0.27,5816,114,154,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5028,car654,smith_&_morgan_1989_(as_in_shennan_et_al._2018),3,bristol_channel,51.53,-2.89,-6.08,0.21,0.21,5822,170,171,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5029,aa22356,brew_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,fens,52.76,-0.16,-9.52,0.21,0.21,5822,160,158,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5030,q2776,healy_1995_(as_in_shennan_et_al._2018),3,sw_england_(cornwall),50.13,-5.48,-6.81,0.21,0.21,5826,162,164,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5031,srr2929,cowell_&_innes_1994_(as_in_shennan_et_al._2018),3,mersey,53.4,-3.15,-1.37,0.21,0.21,5846,140,105,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5032,srr440,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.22,-3.62,-9.8,0.41,0.41,5848,143,123,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5034,beta84195,de_la_vega_leinart_et_al_2007_(as_in_shennan_et_al._2018),3,orkney,58.97,-2.97,-1.9,1.41,1.41,5862,316,248,sedimentary_indicator,marine_limiting,,0,holsea,shennan18,
gsl_lgm_5035,aa22360,shennan_1986_jqs_(as_in_shennan_et_al._2018),3,fens,52.6,0.0,-8.49,0.21,0.21,5866,129,139,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5036,aa23893,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(north),55.7,-1.94,1.19,0.21,0.21,5867,123,124,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5037,q2786,zong_&_tooley_1996_(as_in_shennan_et_al._2018),3,morecambe_bay,53.92,-3.01,-0.66,0.06,0.06,5869,119,123,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5038,har299,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,mwal,52.43,-4.08,-3.56,0.82,0.82,5873,305,220,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5039,q581,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.44,0.4,-6.62,0.21,0.21,5879,303,265,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5040,gu5484,van_de_noort_&_ellis_1995_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.74,-0.07,-5.47,0.27,0.27,5887,290,228,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5041,ww4a,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.71,-0.15,-8.75,0.84,0.84,5888,205,164,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5042,srr1686,smith_et_al_82_haggart_88_(as_in_shennan_et_al._2018),3,ne_scotland,57.66,-1.98,0.11,0.8,0.8,5888,205,164,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5043,be61543,jennings_et_al_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.22,-3.61,-5.28,0.22,0.22,5889,290,232,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5044,q2648,waller_et_al_1999_(as_in_shennan_et_al._2018),3,kent,51.05,0.83,-6.45,0.22,0.22,5902,273,181,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5045,har1020,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,mwal,52.52,-4.03,-2.89,0.22,0.22,5902,276,239,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5046,aa54107,shennan_et_al_2005_qi_(as_in_shennan_et_al._2018),3,nw_scotland_(arisaig),56.94,-5.85,6.74,0.21,0.21,5904,188,166,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5047,q2763,sinnott_1999_(as_in_shennan_et_al._2018),3,south_wexford,52.36,-6.42,-5.54,0.46,0.46,5908,87,160,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5048,aa27211,plater_et_al_2000_(as_in_shennan_et_al._2018),3,tees,54.61,-1.24,-3.43,0.4,0.4,5923,255,188,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5051,srr2681,devoy_1982_(as_in_shennan_et_al._2018),3,sussex,50.86,0.52,-7.35,0.21,0.21,5929,248,186,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5052,har300,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,mwal,52.43,-4.08,-3.78,0.81,0.81,5930,255,213,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5053,igs121,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.76,-0.16,-9.43,0.22,0.22,5938,254,274,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5055,aa23894,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(north),55.7,-1.94,1.34,0.21,0.21,5947,229,194,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5056,srr3787,smith_et_al_1992_(as_in_shennan_et_al._2018),3,dornoch_firth,57.85,-4.2,3.89,0.21,0.21,5956,223,204,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5057,beta228341,lloyd_et_al_2013_(as_in_shennan_et_al._2018),3,cumbria,54.36,-3.41,0.19,0.26,0.26,5958,215,61,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5058,gu5478,van_de_noort_&_ellis_1995_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.74,-0.07,-5.62,0.27,0.27,5967,213,208,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5059,aa23827,shennan_et_al_2000_geol_soc_166_161_(as_in_shennan_et_al._2018),3,lincolnshire_marshes_,53.27,0.32,-5.79,0.21,0.21,5968,213,212,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5061,aa54108,shennan_et_al_2005_qi_(as_in_shennan_et_al._2018),3,nw_scotland_(arisaig),56.94,-5.85,6.59,0.21,0.21,5979,205,218,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5062,be142355,haslett_et_al_2001_(as_in_shennan_et_al._2018),3,bristol_channel,51.29,-2.98,-6.61,0.23,0.23,5984,210,235,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5064,q1341,devoy_1979_1982_(as_in_shennan_et_al._2018),3,thames,51.47,0.31,-8.33,0.28,0.28,5990,196,223,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5065,q2762,sinnott_1999_(as_in_shennan_et_al._2018),3,south_wexford,52.36,-6.42,-3.13,0.46,0.46,5992,193,97,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5066,beta324681,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.53,0.12,-6.84,0.23,0.23,6010,168,87,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5067,hv2685,tooley_1974_1978_(as_in_shennan_et_al._2018),3,lancashire,53.28,-2.77,-3.68,0.21,0.21,6014,877,967,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5068,srr3705,shennan_1992_(as_in_shennan_et_al._2018),3,tees,54.61,-1.22,-3.02,0.21,0.21,6017,162,97,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5069,hv3459,gaunt_&_tooley_1979_(as_in_shennan_et_al._2018),3,tees,54.67,-1.19,-2.97,0.25,0.25,6022,241,247,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5070,srr2694,bedlington_1993_(as_in_shennan_et_al._2018),3,mersey,53.4,-3.15,-2.01,0.21,0.21,6023,157,105,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5071,be61542,jennings_et_al_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.22,-3.61,-5.99,0.22,0.22,6026,370,409,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5073,i3396,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.21,-3.11,-4.97,0.71,0.71,6032,270,368,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5076,aa23874,shennan_et_al_2000_qsr_(as_in_shennan_et_al._2018),3,nw_scotland_(coigach),58.06,-5.35,1.77,0.41,0.41,6055,137,139,isolation_basin,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5077,beta189684,hill_et_al_2007_(as_in_shennan_et_al._2018),3,bristol_channel,51.47,-2.76,-6.15,0.88,0.88,6057,124,122,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_5078,q85,tooley_1974_1978_(as_in_shennan_et_al._2018),3,morecambe_bay,54.3,-2.81,0.0,0.36,0.36,6064,233,313,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5079,hv4712,gaunt_&_tooley_1979_(as_in_shennan_et_al._2018),3,tees,54.68,-1.2,-4.28,0.24,0.24,6071,229,319,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5080,srr3847,plater_&_shennan_1992_(as_in_shennan_et_al._2018),3,ne_england_(south),55.39,-1.62,-1.1,0.22,0.22,6073,113,134,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5081,srr4858,shennan_et_al_1995_(as_in_shennan_et_al._2018),3,nw_scotland_(arisaig),56.96,-5.83,6.23,0.22,0.22,6073,113,134,sedimentary_indicator,extreme_water_level,,0,holsea,shennan18,
gsl_lgm_5083,aa24225,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(north),55.69,-1.94,2.05,0.21,0.21,6078,183,151,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5084,hv17332,long_1992_pga_(as_in_shennan_et_al._2018),3,kent,51.23,1.38,-8.19,0.42,0.42,6079,192,160,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5085,q2880,sinnott_1999_(as_in_shennan_et_al._2018),3,north_wexford,52.52,-6.23,-3.7,0.83,0.83,6079,189,157,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5086,q2766,sinnott_1999_(as_in_shennan_et_al._2018),3,south_wexford,52.36,-6.38,-3.61,0.46,0.46,6079,189,157,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5088,igs56,devoy_1982_(as_in_shennan_et_al._2018),3,sussex,50.89,0.7,-3.7,1.08,1.08,6086,209,188,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5091,hv17324,long_&_tooley_1995_(as_in_shennan_et_al._2018),3,hampshire,50.79,-1.34,-5.14,0.21,0.21,6092,402,447,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5092,aa22661,shennan_et_al_2000_geol_soc_166_161_(as_in_shennan_et_al._2018),3,lincolnshire_marshes_,53.31,0.27,-7.54,0.21,0.21,6093,178,156,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5095,igs115,devoy_1982_pga_(as_in_shennan_et_al._2018),3,kent,51.28,1.33,-6.37,0.49,0.49,6098,196,189,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5096,be93198,long_et_al_2000_(as_in_shennan_et_al._2018),3,hampshire,50.85,-1.37,-5.02,0.21,0.21,6101,173,158,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5097,aa22672,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(outer_estuary),53.63,-0.11,-6.1,0.21,0.21,6105,167,155,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5098,i3397,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.21,-3.11,-6.88,0.43,0.43,6108,286,339,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5100,beta287637,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.52,0.1,-7.15,0.71,0.71,6108,158,114,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5101,aa22670,brew_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,fens,52.82,-0.17,-8.77,0.21,0.21,6126,151,132,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5102,igs35,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.43,-2.87,-6.07,0.85,0.85,6134,263,225,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5103,car656,smith_&_morgan_1989_(as_in_shennan_et_al._2018),3,bristol_channel,51.53,-2.89,-6.28,0.21,0.21,6137,157,193,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5104,wk5299,druce_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.24,-3.0,-6.01,0.21,0.21,6149,145,194,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5105,q2765,sinnott_1999_(as_in_shennan_et_al._2018),3,west_cork,51.55,-8.95,-6.72,0.22,0.22,6149,145,194,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5106,srr4637,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.02,0.04,-8.06,0.21,0.21,6153,125,149,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5107,npl147,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.21,-3.11,-6.77,0.51,0.51,6154,230,223,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5108,srr277,devoy_1979_1982_(as_in_shennan_et_al._2018),3,thames,51.46,0.25,-8.07,0.73,0.73,6154,129,154,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_5109,hv4713,tooley_1974_1978_(as_in_shennan_et_al._2018),3,s_solway_firth,54.87,-3.19,0.87,0.21,0.21,6159,635,668,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5110,be142353,haslett_et_al_2001_(as_in_shennan_et_al._2018),3,bristol_channel,51.27,-2.89,-6.06,0.23,0.23,6163,118,160,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5111,ub3845,long_et_al_2016_jqs_(as_in_shennan_et_al._2018),3,sutherland,58.54,-4.66,-2.04,0.21,0.21,6173,115,172,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5112,aa22665,horton_et_al_2000_geol_soc_166_(as_in_shennan_et_al._2018),3,lincolnshire_marshes_,53.36,0.23,-7.64,0.21,0.21,6179,104,175,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_5113,birm258,jardine_1982_pga_(as_in_shennan_et_al._2018),3,n_solway_firth,55.02,-3.52,0.9,0.22,0.22,6184,354,423,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
